id,interval,previous_send_intervals_same_node,average_previous_send_intervals_same_node,previous_sender,malicious
12,566,60258,60011,14,1
13,578,60351,60011,12,1
7,7785,53790,60010,13,0
6,15559,72696,60011,7,0
4,3519,54506,60011,6,0
9,9806,43977,60009,4,0
5,2850,63601,60009,9,0
3,3606,45414,60008,5,0
10,5681,53070,60007,3,0
8,2938,94883,60011,10,0
2,6429,64320,60011,8,0
11,439,59883,60011,2,0
7,180,51007,60010,11,0
13,529,59321,60010,7,1
14,74,60539,60010,13,1
12,128,60101,60010,14,1
10,5947,16664,60006,12,0
3,11788,34133,60003,10,0
4,2957,53352,60002,3,0
5,3875,44571,60001,4,0
8,5881,38227,59999,5,0
9,4143,57445,59998,8,0
2,10973,46914,59997,9,0
6,10047,91790,60000,2,0
11,3704,60226,60000,6,0
14,315,59758,60000,11,1
13,82,59914,60000,14,1
12,359,60071,60000,13,1
10,2259,56383,60000,12,0
9,1800,29539,59997,10,0
5,2601,42164,59995,9,0
4,1281,47320,59994,5,0
3,2200,52477,59993,4,0
8,22931,62695,59993,3,0
7,1977,95851,59997,8,0
6,1498,41007,59995,7,0
2,2579,53633,59994,6,0
11,19814,59696,59994,2,0
14,220,59601,59994,11,1
12,504,59664,59994,14,1
13,610,60633,59994,12,1
3,1812,51945,59993,13,0
6,312,25851,59990,3,0
9,1419,59758,59990,6,0
4,18038,73914,59991,9,0
7,1015,47821,59990,4,0
10,1115,81726,59992,7,0
2,17117,61976,59992,10,0
5,1440,95882,59996,2,0
8,320,69790,59997,5,0
11,16868,60790,59997,8,0
14,0,60570,59997,11,1
12,317,60383,59997,14,1
13,203,59976,59997,12,1
2,298,19446,59993,13,0
10,7633,44196,59992,2,0
8,5688,31007,59989,10,0
6,6350,77821,59990,8,0
5,1550,39227,59988,6,0
3,6356,86039,59991,5,0
9,13294,97602,59995,3,0
7,5865,84414,59997,9,0
4,7204,92633,60001,7,0
13,5208,59446,60001,4,1
11,40,60006,60001,13,0
12,37,59726,60001,11,1
14,122,60165,60001,12,1
9,4094,22570,59997,14,0
10,5482,61290,59997,9,0
3,912,42258,59995,10,0
4,5082,20977,59991,3,0
6,7168,62414,59991,4,0
8,7087,75851,59993,6,0
2,6367,95539,59997,8,0
5,13377,87695,59999,2,0
7,6953,69133,60000,5,0
11,3171,59852,60000,7,0
14,189,59882,60000,11,1
12,191,60195,60000,14,1
13,267,60539,60000,12,1
10,13742,64506,60001,13,0
7,1916,19476,59997,10,0
9,260,72164,59998,7,0
6,1612,55132,59997,9,0
4,145,62445,59998,6,0
8,27631,75821,59999,4,0
5,2714,58791,59999,8,0
3,229,98101,60003,5,0
2,1361,73758,60004,3,0
12,9414,59291,60004,2,1
11,149,59820,60004,12,0
13,584,59757,60004,11,1
14,12,60227,60004,13,1
9,6032,49883,60003,14,0
10,7293,59352,60003,9,0
2,117,23601,60000,10,0
3,8109,33071,59997,2,0
4,6894,70539,59998,3,0
5,7812,48006,59997,4,0
6,6981,85477,59999,5,0
7,7596,94945,60003,6,0
8,7117,72414,60004,7,0
11,867,59414,60004,8,0
13,772,59602,60004,11,1
14,105,59695,60004,13,1
12,66,60506,60004,14,1
8,7323,9133,59999,12,0
3,3131,48664,59998,8,0
10,8430,65320,59998,3,0
5,2464,44852,59997,10,0
7,10764,41039,59995,5,0
2,2139,80570,59997,7,0
9,9246,97226,60001,2,0
4,1945,76758,60002,9,0
6,10980,72945,60004,4,0
11,2768,60133,60004,6,0
14,535,59791,60004,11,1
12,627,60352,60004,14,1
13,47,60570,60004,12,1
10,2399,43914,60002,13,0
2,1618,30165,59999,10,0
8,6383,63476,59999,2,0
6,8662,23039,59996,8,0
5,2707,60820,59996,6,0
3,8669,80383,59998,5,0
9,6356,53696,59997,3,0
7,8177,73258,59999,9,0
4,10673,70601,60000,7,0
5,3539,37414,59997,4,0
11,85,60477,59997,5,0
12,5,59320,59997,11,1
14,59,60006,59997,12,1
13,832,60164,59997,14,1
8,1181,50945,59996,13,0
3,6819,37726,59994,8,0
6,2156,51258,59993,3,0
4,8895,23571,59990,6,0
2,8684,83882,59992,4,0
9,13685,64790,59992,2,0
7,8489,65102,59993,9,0
10,2959,110633,59998,7,0
14,6152,59852,59998,10,1
12,3,59914,59998,14,1
11,26,59945,59998,12,0
10,796,6977,59993,11,0
13,38,59883,59993,10,1
6,9375,59102,59993,13,0
2,9704,51227,59992,6,0
7,3017,32070,59989,2,0
3,10216,84195,59991,7,0
8,2025,93039,59995,3,0
4,9995,85164,59997,8,0
9,3211,66006,59998,4,0
5,9726,118133,60004,9,0
14,1688,59820,60004,5,1
11,248,60039,60004,14,0
6,240,50070,60003,11,0
12,328,60633,60003,6,1
13,454,60227,60003,12,1
10,12180,72445,60004,13,0
2,2367,55695,60004,10,0
7,2986,55664,60003,2,0
4,5455,38883,60001,7,0
3,10388,61291,60001,4,0
8,1992,61258,60001,3,0
5,6150,44476,60000,8,0
9,12650,66852,60000,5,0
14,4976,60414,60000,9,1
11,92,60258,60001,14,0
12,287,59977,60001,11,1
13,172,59695,60000,12,1
9,9293,14820,59996,13,0
7,7928,59383,59996,9,0
10,3803,68539,59997,7,0
5,4745,43946,59995,10,0
8,3006,53102,59994,5,0
3,5412,60506,59994,8,0
6,3000,97664,59998,3,0
4,8332,82226,60000,6,0
2,8124,98791,60004,4,0
12,5630,59445,60004,2,1
14,309,60133,60004,12,1
11,61,60102,60004,14,0
10,139,38758,60002,11,0
13,9,59791,60002,10,1
8,5054,36070,60000,13,0
6,5725,33383,59997,8,0
4,5645,30696,59994,6,0
3,5324,47352,59993,4,0
9,11168,83414,59995,3,0
7,5241,80727,59997,9,0
5,5860,78039,59999,7,0
2,9841,60006,59999,5,0
11,5064,59070,59999,2,0
14,345,59476,59999,11,1
13,739,60006,59999,14,1
12,15,60539,59999,13,1
7,5331,27195,59996,12,0
10,7241,72602,59997,7,0
9,8456,48133,59996,10,0
3,14019,73320,59997,9,0
6,6437,90726,60000,3,0
2,1205,48852,59999,6,0
5,7565,66258,60000,2,0
8,6443,111664,60005,5,0
4,1496,101790,60009,8,0
14,999,59946,60009,4,1
11,373,60664,60009,14,0
12,193,59758,60009,11,1
13,78,59851,60009,12,1
8,4244,7383,60004,13,0
4,1119,7006,59999,8,0
9,14306,58477,59998,4,0
5,850,30101,59995,9,0
10,13787,81570,59998,5,0
6,538,53196,59997,10,0
2,829,52820,59996,6,0
7,14112,104290,60001,2,0
3,1340,75914,60002,7,0
11,7987,59383,60002,3,0
14,283,60039,60002,11,1
12,128,59601,60002,14,1
13,298,59821,60002,12,1
6,5313,30290,59999,13,0
3,624,14633,59995,6,0
8,11213,72727,59996,3,0
4,8244,79852,59998,8,0
7,77,35507,59995,4,0
9,12322,77945,59997,7,0
2,7473,69414,59998,9,0
5,502,85070,60001,2,0
10,11881,83164,60003,5,0
14,2183,60258,60003,10,1
11,185,60726,60003,14,0
12,256,60571,60003,11,1
13,141,60414,60003,12,1
3,500,54977,60003,13,0
10,1618,4883,59997,3,0
4,10682,47820,59996,10,0
7,10608,58351,59996,4,0
5,2611,40665,59994,7,0
8,9912,79195,59996,5,0
6,2475,93507,59999,8,0
2,8579,62133,59999,6,0
9,2433,72039,60001,2,0
11,9381,59196,60000,9,0
14,720,60101,60000,11,1
12,504,60164,60000,14,1
13,110,60133,60000,12,1
6,2624,24351,59997,13,0
10,7587,68226,59998,6,0
5,57,44382,59996,10,0
8,9820,44290,59995,5,0
3,724,80445,59997,8,0
2,6516,40476,59995,3,0
7,268,64321,59995,2,0
4,17485,92414,59998,7,0
9,462,56258,59998,4,0
11,13413,60290,59998,9,0
14,500,60070,59998,11,1
13,20,59476,59998,14,1
12,297,59883,59998,13,1
3,1578,40539,59996,12,0
4,4863,21133,59992,3,0
7,12296,50914,59991,4,0
2,8764,59946,59991,7,0
10,3633,80696,59993,2,0
5,9088,89727,59996,10,0
6,4950,102321,60000,5,0
8,6650,91507,60004,6,0
9,6050,72102,60005,8,0
14,1476,59665,60005,9,1
13,301,59946,60005,14,1
11,40,60506,60005,13,0
12,537,60226,60005,11,1
4,1692,55477,60004,12,0
10,5006,35790,60002,4,0
2,2616,42039,60000,10,0
8,4633,22351,59996,2,0
6,7913,36914,59994,8,0
3,14250,94758,59998,6,0
9,4606,43070,59996,3,0
7,7428,89633,59999,9,0
5,8047,76195,60000,7,0
11,2624,59352,60000,5,0
13,647,60039,60000,11,1
14,42,60382,60000,13,1
12,191,59695,60000,14,1
3,5016,28601,59997,12,0
6,8781,51632,59996,3,0
5,7990,25291,59993,6,0
8,8786,76321,59995,5,0
7,7852,49976,59994,8,0
2,1452,90258,59997,7,0
10,8132,101006,60001,2,0
9,7676,74664,60002,10,0
4,1257,114945,60008,9,0
11,2498,60320,60008,4,0
14,96,59727,60008,11,1
12,255,59791,60008,14,1
13,233,60257,60008,12,1
2,1954,22101,60004,13,0
9,90,6383,59999,2,0
10,3793,17852,59994,9,0
3,726,61571,59995,10,0
4,3394,13039,59990,3,0
5,4312,52506,59989,4,0
6,3481,63977,59989,5,0
7,4096,43445,59988,6,0
8,3617,54914,59987,7,0
11,33867,59914,59987,8,0
14,377,60195,59987,11,1
12,66,60006,59987,14,1
13,329,60102,59987,12,1
2,2922,61070,59987,13,0
10,633,57820,59987,2,0
8,7439,45633,59986,10,0
6,8099,61445,59986,8,0
5,2426,67352,59987,6,0
3,8106,83164,59989,5,0
9,8043,95726,59993,3,0
7,7615,83539,59995,9,0
4,9830,105258,59999,7,0
11,3748,59633,59999,4,0
12,662,59852,59999,11,1
2,64,56665,59999,12,0
14,309,60291,59999,2,1
13,174,60070,59999,14,1
4,144,5101,59994,13,0
9,27650,50196,59993,4,0
6,768,69539,59994,9,0
8,338,77976,59995,6,0
3,1538,60883,59995,8,0
5,331,69320,59996,3,0
10,27130,114414,60002,5,0
11,869,59977,60002,10,0
7,203,73758,60003,11,0
12,302,59820,60003,7,1
14,59,59506,60003,12,1
13,332,59664,60003,14,1
6,656,31758,60000,13,0
9,6764,39290,59998,6,0
4,9131,76071,60000,9,0
7,6452,23696,59996,4,0
10,6365,31133,59993,7,0
2,2867,92382,59997,10,0
5,6784,67914,59997,2,0
8,5662,75445,59999,5,0
3,10319,84226,60001,8,0
11,4549,60445,60001,3,0
14,471,60352,60001,11,1
12,3,60414,60001,14,1
13,360,60383,60001,12,1
10,2462,33477,59999,13,0
7,634,40476,59997,10,0
4,736,47664,59996,7,0
8,40005,59539,59996,4,0
5,1432,66633,59996,8,0
2,310,73727,59998,5,0
9,7964,106506,60002,2,0
6,332,113602,60008,9,0
3,1437,60695,60008,6,0
11,4393,60539,60008,3,0
13,22,59727,60008,11,1
12,46,60133,60008,13,1
14,184,60320,60008,12,1
6,488,6570,60002,14,0
7,815,58164,60002,6,0
8,335,17758,59998,7,0
2,179,16195,59994,8,0
9,29121,37352,59991,2,0
3,208,35791,59989,9,0
4,112,87383,59992,3,0
10,192,88945,59995,4,0
5,838,46976,59993,10,0
12,27005,59477,59993,5,1
11,213,59758,59993,12,0
14,408,59914,59993,11,1
13,51,60195,59993,14,1
3,8187,37006,59991,13,0
4,3832,40726,59989,3,0
5,4750,44446,59987,4,0
9,13524,59320,59987,5,0
10,4231,63039,59988,9,0
2,619,93291,59991,10,0
6,13544,108164,59996,2,0
7,4534,111883,60001,6,0
8,4054,115602,60006,7,0
11,1868,59602,60006,8,0
12,130,59945,60006,11,1
14,309,59633,60006,12,1
13,709,60291,60006,14,1
10,5491,31258,60004,13,0
2,1867,32506,60001,10,0
4,7566,63196,60001,2,0
6,7355,33883,59999,4,0
7,1878,31227,59996,6,0
9,7759,61914,59996,7,0
3,9832,93852,59999,9,0
5,7269,92539,60003,3,0
8,8537,60570,60003,5,0
12,1467,60039,60003,8,1
14,246,59976,60003,12,1
11,155,60570,60003,14,0
13,84,59506,60003,11,1
9,5043,32633,60000,13,0
8,3169,10164,59995,9,0
6,3787,49226,59994,8,0
3,8063,37820,59992,6,0
10,13025,87102,59994,3,0
7,7259,75695,59996,10,0
5,3923,54758,59995,7,0
4,3439,92290,59999,5,0
2,3496,103352,60003,4,0
11,7876,59164,60003,2,0
12,693,60258,60003,11,1
14,434,60446,60003,12,1
13,144,60351,60003,14,1
6,1344,49696,60002,13,0
10,9462,38070,60000,6,0
4,57,23506,59996,10,0
8,8881,71883,59997,4,0
2,429,29320,59994,8,0
7,6612,46790,59993,2,0
5,9734,52601,59992,7,0
9,9150,100977,59996,5,0
3,456,86414,59999,9,0
8,12846,39227,59997,3,0
14,424,59539,59997,8,1
12,128,60101,59997,14,1
11,89,60883,59997,12,0
2,475,39914,59995,11,0
13,234,60321,59995,2,1
9,7793,22445,59991,13,0
6,2020,68790,59992,9,0
7,8658,52007,59991,6,0
4,2423,70352,59992,7,0
5,8874,53570,59992,4,0
3,11169,55133,59991,5,0
10,7212,97664,59995,3,0
11,10368,59226,59995,10,0
14,315,59758,59995,11,1
12,441,60071,59995,14,1
7,49,40851,59993,12,0
13,592,59914,59993,7,1
3,2500,21477,59989,13,0
10,3118,17383,59985,3,0
6,2288,58007,59985,10,0
2,2579,70633,59986,6,0
9,3933,66539,59986,2,0
5,2601,47165,59985,9,0
8,5412,83695,59987,5,0
4,2869,64320,59988,8,0
12,33723,59664,59988,4,1
11,276,60696,59988,12,0
14,220,60601,59988,11,1
13,114,59633,59988,14,1
9,7543,52758,59987,13,0
7,1053,68821,59988,9,0
5,1672,52882,59987,7,0
6,12856,74851,59989,5,0
4,1457,58914,59989,6,0
2,1247,74976,59990,4,0
3,13984,96945,59994,2,0
10,12899,106726,59999,3,0
8,877,90790,60002,10,0
11,5868,59790,60002,8,0
14,0,59570,60001,11,1
12,317,60383,60002,14,1
13,203,59976,60002,12,1
7,6034,57414,60001,13,0
4,204,41633,59999,7,0
3,8637,35039,59997,4,0
9,3294,70602,59998,3,0
5,8350,76227,60000,9,0
10,11412,45196,59998,5,0
6,8038,82821,60000,10,0
2,8329,88446,60003,6,0
8,3321,64007,60004,2,0
11,1867,60006,60004,8,0
12,37,59726,60004,11,1
14,122,60165,60004,12,1
4,570,53977,60003,14,0
13,231,60446,60003,4,1
6,8937,23414,59999,13,0
3,750,55258,59999,6,0
8,8337,20851,59995,3,0
5,744,52695,59994,8,0
7,8953,82133,59997,5,0
10,54,50290,59996,7,0
9,9518,79570,59998,10,0
2,13098,56539,59997,9,0
11,8501,59852,59997,2,0
14,189,59882,59997,11,1
12,191,60195,59997,14,1
13,267,59539,59997,12,1
9,6918,29164,59994,13,0
7,5740,44476,59993,9,0
2,952,22758,59989,7,0
10,4132,49506,59988,2,0
5,1278,59791,59988,10,0
8,4286,64821,59988,5,0
3,1943,75101,59990,8,0
6,4281,80132,59992,3,0
4,6145,95445,59995,6,0
11,23498,59820,59995,4,0
4,41,23539,59992,11,0
13,543,59757,59992,4,1
14,12,60227,59992,13,1
12,255,60291,59992,14,1
9,29777,82883,59994,12,0
6,6206,66477,59995,9,0
8,4713,77414,59996,6,0
3,2600,78071,59998,8,0
10,2774,88352,60001,3,0
5,1932,89006,60004,10,0
7,4577,99945,60008,5,0
2,1608,100601,60012,7,0
14,5253,59695,60012,2,1
12,66,59506,60012,14,1
11,57,60414,60012,12,0
13,772,60602,60012,11,1
7,6283,14039,60007,13,0
6,3310,33945,60005,7,0
5,3926,25852,60001,6,0
4,3094,77758,60003,5,0
10,7442,38320,60001,4,0
9,3613,58226,60001,10,0
8,2826,50133,60000,9,0
3,22131,69664,60001,8,0
2,2798,61571,60001,3,0
2,3164,3164,59995,2,0
14,309,59791,59995,2,1
8,74,28476,59992,14,0
11,391,60133,59992,8,0
12,162,60352,59992,11,1
13,47,59570,59992,12,1
4,8644,51601,59991,13,0
10,755,44914,59990,4,0
6,8663,68039,59991,10,0
7,6909,78258,59992,6,0
3,9467,41383,59991,7,0
9,356,66696,59991,3,0
5,8975,89820,59994,9,0
11,15499,59477,59994,5,0
14,64,60006,59994,11,1
13,832,60164,59994,14,1
12,109,60320,59994,13,1
4,4942,56571,59994,12,0
9,19369,49790,59993,4,0
6,5736,72258,59994,9,0
5,3863,50414,59993,6,0
3,2981,62726,59993,5,0
2,2735,100882,59997,3,0
10,13133,103633,60002,2,0
8,2313,115945,60007,10,0
7,3728,94102,60010,8,0
14,111,59852,60010,7,1
11,29,59945,60010,14,0
13,834,59883,60010,11,1
12,140,59914,60010,13,1
8,1197,6039,60005,12,0
3,975,25195,60002,8,0
2,5767,28227,59999,3,0
7,87,9140,59994,2,0
6,6209,44102,59992,7,0
5,6894,47133,59991,6,0
4,6063,82164,59993,5,0
10,21630,55977,59993,4,0
9,6581,91006,59996,10,0
11,3662,60039,59996,9,0
9,190,3852,59990,11,0
12,378,59633,59990,9,1
14,184,60820,59990,12,1
13,270,60227,59990,14,1
2,547,52695,59990,13,0
8,6821,66258,59990,2,0
7,9165,68594,59991,8,0
6,8685,71070,59992,7,0
5,9300,73476,59993,6,0
4,8470,75883,59995,5,0
10,7192,61445,59995,4,0
3,2196,110291,60000,10,0
14,6768,59414,60000,3,1
11,92,60258,60000,14,0
12,287,59977,60000,11,1
13,172,59695,60000,12,1
7,1221,44383,59998,13,0
4,5298,23226,59995,7,0
2,2124,67791,59996,4,0
9,18650,87820,59998,2,0
8,2482,82102,60000,9,0
6,2412,66664,60001,8,0
5,3582,60946,60001,6,0
3,2418,45506,60000,5,0
10,17837,65539,60000,3,0
14,3558,60133,60000,10,1
11,61,60102,60000,14,0
13,148,59791,60000,11,1
12,482,60445,60000,13,1
5,2535,27039,59997,12,0
6,3762,34383,59995,5,0
7,32378,97727,59998,6,0
8,3897,73070,60000,7,0
9,4862,80414,60002,8,0
2,1942,101006,60006,9,0
10,2133,55758,60005,2,0
3,2757,76352,60007,10,0
4,3675,111695,60012,3,0
7,937,20203,60008,4,0
11,562,60070,60008,7,0
13,84,60006,60008,11,1
12,15,59539,60008,13,1
14,246,60476,60008,12,1
4,947,2791,60002,14,0
9,7835,21133,59999,4,0
6,1456,63726,59999,9,0
8,9213,36664,59997,6,0
10,9875,37602,59994,8,0
3,11475,46320,59993,10,0
5,9207,107258,59998,3,0
2,1435,61852,59998,5,0
11,7876,59664,59998,2,0
12,193,59758,59998,11,1
13,78,59851,59998,12,1
14,356,59946,59998,13,1
4,13007,72006,59999,14,0
2,310,21820,59995,4,0
9,10996,75477,59997,2,0
8,15575,80383,59999,9,0
10,62,70570,60000,8,0
6,538,90196,60003,10,0
7,15941,117282,60008,6,0
5,734,67101,60009,7,0
3,606,76914,60011,5,0
11,1987,60383,60011,3,0
14,283,60039,60011,11,1
12,128,60601,60011,14,1
13,298,60821,60011,12,1
2,3266,50414,60010,13,0
3,1671,7633,60005,2,0
4,457,52852,60004,3,0
5,1374,10070,59999,4,0
6,545,27290,59996,5,0
7,1158,12507,59991,6,0
8,679,29727,59989,7,0
9,1643,46945,59987,8,0
10,856,32164,59985,9,0
14,47183,59258,59985,10,1
11,185,59726,59985,14,0
12,256,59571,59984,11,1
13,141,59414,59984,12,1
6,2406,54507,59984,13,0
5,6613,61665,59984,6,0
4,5781,68820,59985,5,0
8,7131,72195,59986,4,0
7,6477,79351,59988,8,0
10,13710,89883,59991,7,0
9,6300,97039,59994,10,0
3,1082,103977,59999,9,0
2,5485,111133,60004,3,0
14,4534,60101,60004,2,1
11,280,60196,60004,14,0
12,224,60164,60004,11,1
13,110,60133,60004,12,1
10,3211,21226,60000,13,0
5,11057,65382,60000,10,0
8,4820,57290,60000,5,0
4,993,65414,60001,8,0
6,15543,93351,60004,4,0
2,704,41476,60002,6,0
9,5215,53258,60002,2,0
7,16053,89321,60004,9,0
3,1216,69445,60005,7,0
11,144,59290,60005,3,0
14,500,60070,60005,11,1
12,317,59883,60005,14,1
13,703,60476,60005,12,1
10,431,57696,60005,13,0
3,7444,9539,60000,10,0
5,644,54727,60000,3,0
9,5650,33102,59997,5,0
2,6629,44946,59996,9,0
4,940,62133,59996,2,0
8,5381,68507,59997,4,0
7,13915,43914,59995,8,0
6,13435,79321,59997,7,0
11,4517,60506,59997,6,0
12,537,60226,59997,11,1
14,122,60665,59997,12,1
13,301,59946,59997,14,1
8,10524,43351,59995,13,0
2,1367,51039,59995,8,0
6,546,17914,59991,2,0
9,13856,72070,59992,6,0
3,1394,79758,59994,9,0
7,34,46633,59992,3,0
10,13554,100790,59996,7,0
4,994,80477,59998,10,0
5,15499,109195,60003,4,0
7,929,30976,60000,5,0
14,384,59382,60000,7,1
12,191,59695,60000,14,1
11,120,60352,60000,12,0
13,647,60039,60000,11,1
4,14175,31945,59997,13,0
9,3743,51664,59997,4,0
3,3331,53601,59996,9,0
8,2557,73321,59997,3,0
6,9224,80632,59999,8,0
5,6990,42291,59998,6,0
10,3222,62006,59998,5,0
2,11868,103258,60002,10,0
11,3563,59320,60002,2,0
14,96,59727,60002,11,1
12,255,59791,60002,14,1
13,233,59257,60002,12,1
9,2044,43383,60000,13,0
6,4706,32977,59998,9,0
8,5713,47914,59996,6,0
3,100,50571,59995,8,0
5,5706,37506,59993,3,0
10,568,34852,59991,5,0
2,4117,27101,59988,10,0
7,892,84445,59990,2,0
4,5111,74039,59991,7,0
11,30373,59914,59991,4,0
14,377,60195,59991,11,1
12,66,60006,59991,14,1
13,329,60102,59991,12,1
6,1093,54445,59991,13,0
2,7830,46071,59990,6,0
8,2071,58633,59989,2,0
3,5631,64164,59990,8,0
9,2043,76726,59991,3,0
5,7851,68352,59992,9,0
7,9764,72539,59993,5,0
4,14830,82258,59996,7,0
10,2442,94820,59999,4,0
12,5968,59852,59999,10,1
11,338,60633,59999,12,0
14,35,60291,59999,11,1
13,174,60070,59999,14,1
5,4769,38320,59997,13,0
3,5669,53883,59996,5,0
9,15356,67196,59997,3,0
7,5177,54758,59997,9,0
10,5928,43414,59995,7,0
8,5001,90976,59998,10,0
6,5662,106539,60002,8,0
4,5582,62101,60003,6,0
2,5373,109664,60007,4,0
14,815,59506,60007,2,1
11,436,59977,60007,14,0
12,505,60820,60007,11,1
13,391,60664,60007,12,1
10,4368,28133,60004,13,0
9,1052,40290,60002,10,0
6,6236,24758,59999,9,0
3,7344,69226,60000,6,0
2,235,21382,59996,3,0
8,18446,56445,59996,2,0
7,1228,68602,59997,8,0
5,6110,100914,60001,7,0
4,532,53071,60000,5,0
11,12998,59445,60000,4,0
14,471,60352,60000,11,1
12,3,59414,60000,14,1
13,360,59383,60000,12,1
4,18832,32664,59997,13,0
3,6480,65695,59998,4,0
2,5267,70727,59999,3,0
7,2517,53570,59998,2,0
6,5779,86602,60001,7,0
5,6394,59633,60001,6,0
10,2193,102477,60005,5,0
9,6081,107506,60009,10,0
8,5294,80539,60011,9,0
4,378,40383,60009,8,0
11,490,60539,60009,4,0
13,22,59727,60009,11,1
12,46,60133,60009,13,1
14,184,60320,60009,12,1
7,4303,31164,60007,14,0
2,11514,45195,60005,7,0
9,121,22352,60002,2,0
5,5350,35976,59999,9,0
8,4436,26844,59996,5,0
10,11726,49945,59995,8,0
3,696,72791,59997,10,0
6,4342,63570,59997,3,0
11,17018,59758,59997,6,0
14,408,59914,59997,11,1
13,51,60195,59997,14,1
12,328,60477,59997,13,1
3,3859,26006,59994,12,0
8,2088,40516,59992,3,0
7,6946,68883,59993,8,0
5,9548,61446,59993,7,0
4,6250,89726,59996,5,0
9,3274,76320,59997,4,0
2,5850,82291,59999,9,0
6,9544,65164,60000,2,0
10,9837,80039,60002,6,0
11,1619,59602,60002,10,0
14,439,59633,60002,11,1
12,691,59945,60002,14,1
13,17,60290,60002,12,1
9,18917,46914,60000,13,0
8,638,73570,60002,9,0
7,1603,68227,60002,8,0
6,1122,34883,60000,7,0
5,1738,61539,60000,6,0
4,907,56196,60000,5,0
3,1824,82852,60002,4,0
2,610,49506,60001,3,0
10,22133,52258,60000,2,0
14,9776,59976,60000,10,1
11,155,60570,60000,14,0
13,84,59507,60000,11,1
12,515,60039,60000,13,1
9,528,41633,59999,12,0
6,3956,42226,59997,9,0
3,5063,42820,59995,6,0
10,20025,40102,59993,3,0
8,1164,71203,59994,10,0
7,3095,72695,59996,8,0
5,1923,71758,59997,7,0
4,2439,73290,59998,5,0
2,1496,72352,59999,4,0
12,19569,59258,59999,2,1
11,307,60164,59999,12,0
14,127,60446,59999,11,1
13,144,60351,59999,14,1
10,806,31070,59996,13,0
3,24319,75414,59998,10,0
8,6619,60844,59998,3,0
6,3600,90696,60001,8,0
4,3519,60506,60001,6,0
2,3310,62320,60001,4,0
9,4496,105977,60006,2,0
7,3116,75790,60007,9,0
5,3734,77601,60009,7,0
14,5876,59539,60009,5,1
12,128,60101,60009,14,1
11,89,59883,60009,12,0
13,709,60321,60009,11,1
10,7149,66664,60009,13,0
4,2745,31352,60007,10,0
3,7043,52133,60006,4,0
7,5534,33007,60003,3,0
2,295,40914,60002,7,0
6,6047,53790,60001,2,0
5,6955,42570,59999,6,0
9,6025,55445,59999,5,0
8,5857,76227,60000,9,0
12,11623,60071,60000,8,1
11,244,60226,60000,12,0
14,315,60758,60000,11,1
13,82,59914,60000,14,1
9,1418,19539,59997,13,0
8,7013,20695,59993,9,0
7,7977,53851,59992,8,0
10,5210,74383,59994,7,0
6,2288,55007,59993,10,0
5,8113,56165,59993,6,0
4,7281,89320,59996,5,0
3,8200,90477,59999,4,0
2,6985,91633,60002,3,0
11,4814,59696,60001,2,0
14,220,59601,60001,11,1
13,114,59633,60001,14,1
12,390,60664,60001,13,1
4,3191,23914,59998,12,0
8,5007,59790,59998,4,0
10,5123,51726,59997,8,0
3,4101,29945,59994,10,0
7,4784,65821,59995,3,0
9,4947,85758,59997,7,0
2,3285,35976,59995,9,0
6,5296,71851,59996,2,0
5,14144,77882,59998,6,0
11,9188,59790,59998,5,0
14,0,59570,59998,11,1
12,317,59383,59998,14,1
13,203,59976,59998,12,1
10,7931,54196,59997,13,0
6,4038,35821,59995,10,0
9,3200,47602,59994,6,0
2,1129,45446,59992,9,0
4,13940,86633,59995,2,0
7,2796,70414,59996,4,0
3,4841,80039,59998,7,0
5,13644,61227,59998,3,0
8,2100,105007,60002,5,0
11,5867,60006,60002,8,0
12,37,59726,60002,11,1
14,122,60165,60002,12,1
6,738,48414,60001,14,0
13,63,60446,60001,6,1
4,36769,66977,60002,13,0
9,2524,84570,60004,4,0
2,2098,85539,60007,9,0
7,2330,71133,60008,2,0
5,5047,57695,60007,7,0
10,2007,103290,60011,5,0
3,2912,76258,60013,10,0
8,1337,61851,60013,3,0
11,3868,59852,60013,8,0
14,189,59882,60013,11,1
12,191,60195,60013,14,1
13,267,59539,60013,12,1
8,1306,5821,60008,13,0
9,612,22164,60004,8,0
3,20331,28101,60001,9,0
5,3771,36791,59999,3,0
7,3638,45476,59998,5,0
10,4084,42506,59996,7,0
2,15868,67758,59997,10,0
4,4065,76445,59998,2,0
6,3855,117132,60004,4,0
11,1643,59820,60004,6,0
8,547,58414,60004,11,0
14,49,60227,60004,8,1
12,255,60291,60004,14,1
13,858,60882,60004,12,1
3,438,39071,60002,13,0
9,4481,63883,60002,3,0
4,413,12539,59998,9,0
10,4880,37352,59996,4,0
5,32932,78006,59997,10,0
6,4981,51477,59997,5,0
7,5596,84945,59999,6,0
2,608,65601,59999,7,0
14,4253,59695,59999,2,1
12,66,59506,59999,14,1
11,57,60414,59999,12,0
13,772,59477,59999,11,1
9,4668,59226,59999,13,0
4,27945,86758,60002,9,0
8,5881,99133,60005,4,0
3,1131,98664,60009,8,0
7,5658,51039,60008,3,0
2,140,50571,60007,7,0
6,6170,62945,60008,2,0
10,6462,107320,60012,6,0
5,464,74852,60013,10,0
11,842,60133,60013,5,0
12,162,60352,60014,11,1
13,47,59570,60013,12,1
14,326,60791,60014,13,1
9,468,55696,60013,14,0
8,7606,29476,60010,9,0
